BinStart,BinEnd,AvgCurrent_mA
2662900,2663000,240.0
2663300,2663400,45.0
2663400,2663500,126.66666666666667
2663500,2663600,118.0
2663600,2663700,240.0
2664000,2664100,105.0
2664100,2664200,155.0
2664600,2664700,240.0
2665000,2665100,240.0
2665400,2665500,45.0
2665500,2665600,180.0
2665600,2665700,81.66666666666667
2665700,2665800,165.0
2665800,2665900,132.5
2665900,2666000,125.0
2666000,2666100,100.0
2666100,2666200,155.0
2666200,2666300,180.0
2666300,2666400,136.25
2666400,2666500,240.0
2666800,2666900,112.5
2666900,2667000,146.66666666666666
2667400,2667500,240.0
2667800,2667900,45.0
2667900,2668000,147.5
2668400,2668500,240.0
2668800,2668900,240.0
2669300,2669400,112.5
2669400,2669500,98.75
2669500,2669600,121.66666666666667
2669600,2669700,240.0
2670000,2670100,240.0
2670400,2670500,240.0
2670900,2671000,130.0
2671000,2671100,102.5
2671100,2671200,170.0
2671200,2671300,81.66666666666667
2671300,2671400,142.0
2671400,2671500,130.0
2671500,2671600,141.66666666666666
2672000,2672100,146.25
2672100,2672200,121.66666666666667
2672200,2672300,153.0
2672300,2672400,130.0
2672700,2672800,45.0
2672800,2672900,172.5
2672900,2673000,130.0
2673300,2673400,112.5
2673400,2673500,32.5
2673500,2673600,116.66666666666667
2673600,2673700,240.0
2674000,2674100,105.0
2674100,2674200,98.75
2674200,2674300,151.25
2674700,2674800,240.0
2675100,2675200,240.0
2675500,2675600,240.0
2675900,2676000,45.0
2676000,2676100,115.0
2676100,2676200,81.66666666666667
2676200,2676300,176.25
2676300,2676400,132.5
2676400,2676500,240.0
2676800,2676900,240.0
2677200,2677300,45.0
2677300,2677400,175.0
2677400,2677500,146.66666666666666
2677800,2677900,240.0
2678200,2678300,45.0
2678300,2678400,126.66666666666667
2678400,2678500,240.0
2678800,2678900,45.0
2678900,2679000,177.5
2679000,2679100,98.75
2679100,2679200,141.66666666666666
2679500,2679600,240.0
2680000,2680100,144.0
2680100,2680200,102.5
2680200,2680300,172.5
2680300,2680400,130.0
2680700,2680800,240.0
2681100,2681200,45.0
2681200,2681300,175.0
2681300,2681400,176.25
2681400,2681500,98.75
2681500,2681600,165.0
2681600,2681700,132.5
2681700,2681800,32.5
2681800,2681900,240.0
2682200,2682300,240.0
2682600,2682700,45.0
2682700,2682800,121.66666666666667
2682800,2682900,240.0
2683200,2683300,45.0
2683300,2683400,165.0
2683400,2683500,130.0
2683800,2683900,240.0
2684300,2684400,240.0
2684700,2684800,45.0
2684800,2684900,175.0
2684900,2685000,176.25
2685000,2685100,151.25
2685400,2685500,240.0
2685900,2686000,240.0
2686400,2686500,240.0
2686800,2686900,45.0
2686900,2687000,118.0
2687000,2687100,92.5
2687100,2687200,240.0
2687500,2687600,240.0
2687900,2688000,45.0
2688000,2688100,171.0
2688100,2688200,165.0
2688200,2688300,136.25
2688300,2688400,240.0
2688800,2688900,135.0
2688900,2689000,106.25
2689000,2689100,130.0
2689500,2689600,117.5
2690000,2690100,125.0
2690100,2690200,175.0
2690200,2690300,130.0
2690600,2690700,240.0
2691100,2691200,240.0
2691500,2691600,240.0
2691900,2692000,240.0
2692400,2692500,117.5
2692900,2693000,240.0
2693300,2693400,112.5
2693400,2693500,100.0
2693500,2693600,135.0
2693600,2693700,76.66666666666667
2693700,2693800,146.66666666666666
2694100,2694200,45.0
2694200,2694300,168.75
2694300,2694400,81.66666666666667
2694400,2694500,20.0
2694500,2694600,150.0
2694600,2694700,170.0
2694700,2694800,106.25
2694800,2694900,76.66666666666667
2694900,2695000,176.25
2695000,2695100,102.5
2695100,2695200,98.75
2695200,2695300,130.0
2695600,2695700,45.0
2695700,2695800,92.5
2695800,2695900,118.0
2695900,2696000,240.0
2696300,2696400,105.0
2696400,2696500,106.25
2696500,2696600,151.25
2697000,2697100,81.66666666666667
2697100,2697200,240.0
2697500,2697600,76.66666666666667
2697600,2697700,240.0
2698000,2698100,240.0
2698500,2698600,240.0
2698900,2699000,240.0
2699300,2699400,45.0
2699400,2699500,177.0
2699500,2699600,136.25
2699600,2699700,240.0
2700100,2700200,112.5
2700200,2700300,123.33333333333333
2700300,2700400,170.0
2700400,2700500,130.0
2700900,2701000,130.0
2701000,2701100,130.0
2701400,2701500,240.0
2701800,2701900,240.0
2702300,2702400,240.0
2702700,2702800,45.0
2702800,2702900,32.5
2702900,2703000,175.0
2703000,2703100,180.0
2703100,2703200,174.0
2703200,2703300,76.66666666666667
2703300,2703400,151.25
2703800,2703900,32.5
2703900,2704000,112.5
2704000,2704100,170.0
2704100,2704200,170.0
2704200,2704300,102.5
2704300,2704400,172.5
2704400,2704500,176.25
2704500,2704600,180.0
2704600,2704700,121.66666666666667
2704700,2704800,102.5
2704800,2704900,105.0
2704900,2705000,102.5
2705000,2705100,168.75
2705100,2705200,151.25
2705600,2705700,76.66666666666667
2705700,2705800,240.0
2706100,2706200,45.0
2706200,2706300,177.0
2706300,2706400,128.75
2706400,2706500,135.0
2706500,2706600,172.5
2706600,2706700,132.5
2706700,2706800,240.0
2707100,2707200,240.0
2707500,2707600,240.0
2708000,2708100,81.66666666666667
2708100,2708200,146.25
2708200,2708300,81.66666666666667
2708300,2708400,174.0
2708400,2708500,106.25
2708500,2708600,136.25
2708600,2708700,240.0
2709000,2709100,240.0
2709400,2709500,105.0
2709500,2709600,170.0
2709600,2709700,106.25
2709700,2709800,180.0
2709800,2709900,171.0
2709900,2710000,98.75
2710000,2710100,115.0
2710100,2710200,102.5
2710200,2710300,136.25
2710300,2710400,240.0
2710700,2710800,240.0
2711100,2711200,240.0
2711600,2711700,240.0
2712000,2712100,240.0
2712400,2712500,45.0
2712500,2712600,175.0
2712600,2712700,175.0
2712700,2712800,92.5
2712800,2712900,105.0
2712900,2713000,130.0
2713300,2713400,240.0
2713800,2713900,154.28571428571428
2713900,2714000,81.66666666666667
2714000,2714100,180.0
2714100,2714200,115.0
2714200,2714300,130.0
2714700,2714800,105.0
2714800,2714900,175.0
2714900,2715000,176.25
2715000,2715100,146.66666666666666
2715500,2715600,72.5
2715600,2715700,98.75
2715700,2715800,140.0
2715800,2715900,240.0
2716200,2716300,240.0
2716700,2716800,76.66666666666667
2716800,2716900,240.0
2717200,2717300,240.0
2717600,2717700,240.0
2718100,2718200,125.0
2718200,2718300,157.14285714285714
2718300,2718400,135.0
2718400,2718500,147.5
2718900,2719000,240.0
2719300,2719400,45.0
2719400,2719500,176.25
2719500,2719600,89.0
2719600,2719700,240.0
2720000,2720100,240.0
2720400,2720500,240.0
2720900,2721000,142.5
2721000,2721100,100.0
2721100,2721200,240.0
2721500,2721600,45.0
2721600,2721700,168.75
2721700,2721800,102.5
2721800,2721900,130.0
2722300,2722400,102.5
2722400,2722500,81.66666666666667
2722500,2722600,144.0
2722600,2722700,176.25
2722700,2722800,121.0
2722800,2722900,121.66666666666667
2722900,2723000,36.666666666666664
2723000,2723100,81.66666666666667
2723100,2723200,32.5
2723200,2723300,20.0
2723300,2723400,150.0
2723400,2723500,146.66666666666666
2723900,2724000,240.0
2724300,2724400,105.0
2724400,2724500,76.66666666666667
2724500,2724600,32.5
2724600,2724700,170.0
2724700,2724800,76.66666666666667
2724800,2724900,160.0
2725300,2725400,138.75
2725400,2725500,170.0
2725500,2725600,168.0
2725600,2725700,172.5
2725700,2725800,128.75
2725800,2725900,240.0
2726300,2726400,240.0
2726700,2726800,125.0
2726800,2726900,32.5
2726900,2727000,102.5
2727000,2727100,176.25
2727100,2727200,132.5
2727200,2727300,240.0
2727600,2727700,240.0
2728000,2728100,240.0
2728500,2728600,240.0
2728900,2729000,112.5
2729000,2729100,81.66666666666667
2729100,2729200,130.0
2729500,2729600,45.0
2729600,2729700,177.0
2729700,2729800,106.25
2729800,2729900,180.0
2729900,2730000,146.66666666666666
2730300,2730400,240.0
2730800,2730900,240.0
2731200,2731300,45.0
2731300,2731400,147.5
2731800,2731900,81.66666666666667
2731900,2732000,240.0
2732300,2732400,240.0
2732800,2732900,240.0
2733300,2733400,240.0
2733700,2733800,240.0
2734100,2734200,240.0
2734500,2734600,240.0
2735000,2735100,135.0
2735100,2735200,100.0
2735200,2735300,72.5
2735300,2735400,165.0
2735400,2735500,130.0
2735800,2735900,130.0
2735900,2736000,176.25
2736000,2736100,32.5
2736100,2736200,76.66666666666667
2736200,2736300,175.0
2736300,2736400,148.33333333333334
2736400,2736500,240.0
2736800,2736900,240.0
2737200,2737300,45.0
2737300,2737400,177.0
2737400,2737500,100.0
2737500,2737600,240.0
2737900,2738000,240.0
2738300,2738400,240.0
2738800,2738900,105.0
2738900,2739000,157.0
2739400,2739500,240.0
2739800,2739900,240.0
2740200,2740300,45.0
2740300,2740400,118.0
2740400,2740500,180.0
2740500,2740600,81.66666666666667
2740600,2740700,171.0
2740700,2740800,172.5
2740800,2740900,177.5
2740900,2741000,20.0
2741000,2741100,240.0
2741400,2741500,45.0
2741500,2741600,100.0
2741600,2741700,36.666666666666664
2741700,2741800,132.5
2741800,2741900,240.0
2742200,2742300,240.0
2742600,2742700,240.0
2743100,2743200,141.0
2743200,2743300,130.0
2743600,2743700,240.0
2744000,2744100,45.0
2744100,2744200,175.0
2744200,2744300,176.25
2744300,2744400,81.66666666666667
2744400,2744500,165.0
2744500,2744600,146.66666666666666
2745000,2745100,130.0
2745100,2745200,172.5
2745200,2745300,160.0
2745700,2745800,240.0
2746200,2746300,76.66666666666667
2746300,2746400,240.0
2746700,2746800,112.5
2746800,2746900,147.5
2747300,2747400,81.66666666666667
2747400,2747500,240.0
2747800,2747900,105.0
2747900,2748000,130.0
2748300,2748400,45.0
2748400,2748500,151.25
2748900,2749000,240.0
2749300,2749400,45.0
2749400,2749500,175.0
2749500,2749600,168.75
2749600,2749700,146.66666666666666
2750000,2750100,45.0
2750100,2750200,142.0
2750200,2750300,240.0
2750600,2750700,240.0
2751100,2751200,240.0
2751500,2751600,240.0
2751900,2752000,240.0
2752400,2752500,240.0
2752900,2753000,240.0
2753300,2753400,130.0
2753400,2753500,146.66666666666666
2753800,2753900,240.0
2754300,2754400,112.5
2754400,2754500,151.25
2754900,2755000,240.0
2755300,2755400,240.0
2755800,2755900,240.0
2756200,2756300,240.0
2756700,2756800,106.25
2756800,2756900,142.5
2756900,2757000,168.0
2757000,2757100,146.66666666666666
2757400,2757500,45.0
2757500,2757600,136.25
2757600,2757700,240.0
2758000,2758100,240.0
2758500,2758600,130.0
2758600,2758700,121.66666666666667
2758700,2758800,240.0
2759100,2759200,45.0
2759200,2759300,174.0
2759300,2759400,180.0
2759400,2759500,81.66666666666667
2759500,2759600,146.66666666666666
2759900,2760000,45.0
2760000,2760100,81.66666666666667
2760100,2760200,102.5
2760200,2760300,172.5
2760300,2760400,175.0
2760400,2760500,136.0
2760500,2760600,130.0
2760600,2760700,168.75
2760700,2760800,172.5
2760800,2760900,118.0
2760900,2761000,81.66666666666667
2761000,2761100,121.66666666666667
2761100,2761200,106.25
2761200,2761300,240.0
2761600,2761700,240.0
2762000,2762100,45.0
2762100,2762200,170.0
2762200,2762300,132.5
2762300,2762400,240.0
2762700,2762800,240.0
2763100,2763200,240.0
2763600,2763700,45.0
2763700,2763800,126.66666666666667
2763800,2763900,240.0
2764200,2764300,240.0
2764700,2764800,240.0
2765100,2765200,240.0
2765500,2765600,240.0
2765900,2766000,45.0
2766000,2766100,100.0
2766100,2766200,240.0
2766500,2766600,112.5
2766600,2766700,130.0
2767100,2767200,81.66666666666667
2767200,2767300,240.0
2767600,2767700,240.0
2768100,2768200,76.66666666666667
2768200,2768300,240.0
2768600,2768700,240.0
2769100,2769200,240.0
2769500,2769600,112.5
2769600,2769700,76.66666666666667
2769700,2769800,160.83333333333334
2770200,2770300,240.0
2770600,2770700,240.0
2771100,2771200,130.0
2771200,2771300,100.0
2771300,2771400,130.0
2771400,2771500,136.25
2771500,2771600,240.0
2771900,2772000,45.0
2772000,2772100,140.0
2772100,2772200,240.0
2772500,2772600,45.0
2772600,2772700,102.5
2772700,2772800,92.5
2772800,2772900,240.0
2773200,2773300,240.0
2773600,2773700,240.0
2774100,2774200,240.0
2774500,2774600,240.0
2775000,2775100,147.0
2775100,2775200,136.25
2775200,2775300,240.0
2775600,2775700,135.0
2775700,2775800,130.0
2776100,2776200,112.5
2776200,2776300,126.66666666666667
2776300,2776400,240.0
2776700,2776800,240.0
2777100,2777200,240.0
2777600,2777700,146.25
2777700,2777800,130.0
2778200,2778300,147.0
2778300,2778400,130.0
2778700,2778800,240.0
2779200,2779300,81.66666666666667
2779300,2779400,101.66666666666667
2779800,2779900,240.0
2780200,2780300,240.0
2780800,2780900,138.75
2780900,2781000,180.0
2781000,2781100,168.75
2781100,2781200,172.5
2781200,2781300,130.0
2781600,2781700,240.0
2782000,2782100,45.0
2782100,2782200,172.5
2782200,2782300,175.0
2782300,2782400,81.66666666666667
2782400,2782500,76.66666666666667
2782500,2782600,170.0
2782600,2782700,139.0
2782700,2782800,112.5
2782800,2782900,76.66666666666667
2782900,2783000,176.25
2783000,2783100,168.0
2783100,2783200,175.0
2783200,2783300,176.25
2783300,2783400,130.0
2783700,2783800,45.0
2783800,2783900,132.5
2783900,2784000,142.5
2784000,2784100,118.0
2784100,2784200,142.0
2784200,2784300,125.0
2784300,2784400,81.66666666666667
2784400,2784500,171.0
2784500,2784600,32.5
2784600,2784700,100.0
2784700,2784800,240.0
2785100,2785200,45.0
2785200,2785300,180.0
2785300,2785400,100.0
2785400,2785500,240.0
2785800,2785900,240.0
2786300,2786400,240.0
2786700,2786800,240.0
2787100,2787200,240.0
2787600,2787700,32.5
2787700,2787800,81.66666666666667
2787800,2787900,117.5
2788300,2788400,152.5
2788400,2788500,175.0
2788500,2788600,136.25
2788600,2788700,146.25
2788700,2788800,174.0
2788800,2788900,174.0
2788900,2789000,130.0
2789300,2789400,112.5
2789400,2789500,100.0
2789500,2789600,240.0
2789900,2790000,135.0
2790000,2790100,145.0
2790100,2790200,240.0
2790500,2790600,240.0
2791000,2791100,45.0
2791100,2791200,174.0
2791200,2791300,81.66666666666667
2791300,2791400,76.66666666666667
2791400,2791500,146.66666666666666
2791900,2792000,112.5
2792000,2792100,81.66666666666667
2792100,2792200,175.0
2792200,2792300,28.333333333333332
2792300,2792400,240.0
2792700,2792800,112.5
2792800,2792900,130.0
2793200,2793300,240.0
2793600,2793700,45.0
2793700,2793800,132.5
2793800,2793900,76.66666666666667
2793900,2794000,240.0
2794300,2794400,45.0
2794400,2794500,180.0
2794500,2794600,180.0
2794600,2794700,172.5
2794700,2794800,130.0
2795100,2795200,45.0
2795200,2795300,130.0
2795600,2795700,45.0
2795700,2795800,176.25
2795800,2795900,172.5
2795900,2796000,118.0
2796000,2796100,168.0
2796100,2796200,130.0
2796500,2796600,112.5
2796600,2796700,171.0
2796700,2796800,168.0
2796800,2796900,106.25
2796900,2797000,141.66666666666666
2797400,2797500,240.0
2797800,2797900,240.0
2798200,2798300,45.0
2798300,2798400,136.25
2798400,2798500,240.0
2798800,2798900,240.0
2799300,2799400,105.0
2799400,2799500,126.66666666666667
2799500,2799600,240.0
2799900,2800000,240.0
2800300,2800400,240.0
2800700,2800800,45.0
2800800,2800900,76.66666666666667
2800900,2801000,136.25
2801000,2801100,240.0
2801400,2801500,125.0
2801500,2801600,170.0
2801600,2801700,81.66666666666667
2801700,2801800,102.5
2801800,2801900,81.66666666666667
2801900,2802000,32.5
2802000,2802100,168.0
2802100,2802200,76.66666666666667
2802200,2802300,165.0
2802300,2802400,147.5
2802800,2802900,81.66666666666667
2802900,2803000,240.0
2803300,2803400,240.0
2803800,2803900,36.666666666666664
2803900,2804000,100.0
2804000,2804100,138.75
2804100,2804200,32.5
2804200,2804300,140.0
2804300,2804400,240.0
2804700,2804800,125.0
2804800,2804900,126.66666666666667
2804900,2805000,135.0
2805000,2805100,180.0
2805100,2805200,126.66666666666667
2805200,2805300,144.0
2805300,2805400,32.5
2805400,2805500,130.0
2805800,2805900,240.0
2806300,2806400,146.25
2806400,2806500,165.0
2806500,2806600,32.5
2806600,2806700,180.0
2806700,2806800,100.0
2806800,2806900,130.0
2806900,2807000,141.66666666666666
2807300,2807400,240.0
2807800,2807900,105.0
2807900,2808000,151.25
2808400,2808500,240.0
2808800,2808900,240.0
2809300,2809400,135.0
2809400,2809500,118.0
2809500,2809600,177.0
2809600,2809700,100.0
2809700,2809800,130.0
2809800,2809900,76.66666666666667
2809900,2810000,130.0
2810300,2810400,45.0
2810400,2810500,180.0
2810500,2810600,176.25
2810600,2810700,98.75
2810700,2810800,180.0
2810800,2810900,136.25
2810900,2811000,142.5
2811000,2811100,170.0
2811100,2811200,130.0
2811600,2811700,138.75
2811700,2811800,176.25
2811800,2811900,175.0
2811900,2812000,106.25
2812000,2812100,170.0
2812100,2812200,121.66666666666667
2812200,2812300,36.666666666666664
2812300,2812400,147.5
2812800,2812900,45.0
2812900,2813000,180.0
2813000,2813100,170.0
2813100,2813200,81.66666666666667
2813200,2813300,177.0
2813300,2813400,115.0
2813400,2813500,102.5
2813500,2813600,146.66666666666666
2813900,2814000,45.0
2814000,2814100,130.0
2814400,2814500,45.0
2814500,2814600,121.66666666666667
2814600,2814700,36.666666666666664
2814700,2814800,177.0
2814800,2814900,172.5
2814900,2815000,102.5
2815000,2815100,98.75
2815100,2815200,20.0
2815200,2815300,240.0
2815600,2815700,130.0
2815700,2815800,142.0
2815800,2815900,240.0
2816200,2816300,45.0
2816300,2816400,81.66666666666667
2816400,2816500,168.75
2816500,2816600,175.0
2816600,2816700,146.66666666666666
2817000,2817100,240.0
2817500,2817600,135.0
2817600,2817700,155.0
2818100,2818200,81.66666666666667
2818200,2818300,240.0
2818600,2818700,112.5
2818700,2818800,32.5
